#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
ミラルーツハイド,0,1,10,1,13,99,0,136,174,-2,1,4,0,-4,体術,4,達人,1,刀匠,1,運気,-3,,,祖龍の重殻,3,祖龍の厚白鱗,3,祖龍の剛翼,2,古龍の浄濃血,1
ミラルーツスキン,0,2,10,1,13,99,0,81,105,-2,1,5,0,-4,体術,4,達人,1,射手,1,運気,-3,,,祖龍の重殻,3,祖龍の厚白鱗,3,祖龍の剛翼,2,古龍の浄濃血,1
GXミラルーツハイド,0,1,10,1,13,99,0,140,178,-2,1,4,0,-4,達人,4,会心強化,2,潔癖,1,運気,-3,,,EX黒龍チケット・白,1,祖龍の厚白鱗,3,祖龍の剛翼,2,,
GXミラルーツスキン,0,2,10,1,13,99,0,84,108,-2,1,5,0,-4,達人,4,会心強化,2,潔癖,1,運気,-3,,,EX黒龍チケット・白,1,祖龍の厚白鱗,3,祖龍の剛翼,2,,
異形メイル,0,1,5,0,4,99,0,44,120,1,1,1,1,3,体力,3,笛,2,重撃,1,,,,,異形の骨,1,大雪主の毛,3,堅牢な骨,3,毒袋,5
異形レジスト,0,2,5,0,4,99,0,22,60,2,2,2,2,3,体力,3,笛,2,重撃,1,,,,,異形の骨,1,大雪主の毛,3,堅牢な骨,3,毒袋,5
異形Ｘメイル,0,1,8,0,11,99,0,110,152,1,1,1,1,3,体力,3,笛,2,剛腕,2,重撃,1,,,異形の重骨,1,天眼の厚鱗,4,重厚な骨,2,猛毒袋,2
異形Ｘレジスト,0,2,8,0,11,99,0,66,93,2,2,2,2,3,体力,3,笛,2,剛腕,2,重撃,1,,,異形の重骨,1,天眼の厚鱗,4,重厚な骨,2,猛毒袋,2
LV1 紅兜メイル,0,1,X,0,2,2,1,26,48,-2,2,1,-1,0,体術,3,防御,2,,,,,,,紅兜狩猟の証１,1,紅兜の毛,3,青熊獣の毛,5,大きな骨,4
LV1 紅兜レジスト,0,2,X,0,2,2,1,13,24,-2,3,1,-1,0,体術,3,防御,2,,,,,,,紅兜狩猟の証１,1,紅兜の毛,3,青熊獣の毛,5,大きな骨,4
LV6 紅兜メイル,0,1,X,0,6,2,1,54,126,-2,2,1,-1,0,体術,3,防御,2,紅兜,1,,,,,紅兜狩猟の証６,1,紅兜の毛,2,,,,
LV6 紅兜レジスト,0,2,X,0,6,2,1,27,76,-2,3,1,-1,0,体術,3,防御,2,紅兜,1,,,,,紅兜狩猟の証６,1,紅兜の毛,2,,,,
LV14 紅兜メイル,0,1,X,0,12,99,0,140,158,-2,2,1,-1,0,紅兜,1,防御,2,体術,3,真・紅兜,1,,,紅兜狩猟の証14,1,紅兜の重殻,1,紅兜素材(Ｇ級pts),6,,
LV14 紅兜レジスト,0,2,X,0,12,99,0,84,95,-2,3,1,-1,0,紅兜,1,防御,2,体術,3,真・紅兜,1,,,紅兜狩猟の証14,1,紅兜の重殻,1,紅兜素材(Ｇ級pts),6,,
LV1 大雪主メイル,0,1,X,0,2,99,0,22,44,-4,3,-2,4,0,回復速度,3,跳躍,2,,,,,,,大雪主狩猟の証１,1,大雪主の腹甲,2,白兎獣の毛,5,大きな骨,4
LV1 大雪主レジスト,0,2,X,0,2,99,0,11,22,-4,3,-2,5,0,回復速度,3,跳躍,2,,,,,,,大雪主狩猟の証１,1,大雪主の腹甲,2,白兎獣の毛,5,大きな骨,4
LV6 大雪主メイル,0,1,X,0,6,99,0,50,122,-4,3,-2,4,0,回復速度,3,跳躍,2,大雪主,1,,,,,大雪主狩猟の証６,1,大雪主の腹甲,2,,,,
LV6 大雪主レジスト,0,2,X,0,6,99,0,25,74,-4,3,-2,5,0,回復速度,3,跳躍,2,大雪主,1,,,,,大雪主狩猟の証６,1,大雪主の腹甲,2,,,,
LV14 大雪主メイル,0,1,X,0,12,99,0,136,154,-4,3,-2,4,0,大雪主,1,跳躍,2,回復速度,3,真・大雪主,1,,,大雪主狩猟の証14,1,大雪主の重腹甲,2,大雪主素材(Ｇ級pts),6,,
LV14 大雪主レジスト,0,2,X,0,12,99,0,82,93,-4,3,-2,5,0,大雪主,1,跳躍,2,回復速度,3,真・大雪主,1,,,大雪主狩猟の証14,1,大雪主の重腹甲,2,大雪主素材(Ｇ級pts),6,,
LV1 矛砕メイル,0,1,X,0,2,99,0,30,52,0,4,-4,0,0,窮地,2,泡沫,1,,,,,,,矛砕狩猟の証１,1,矛砕の甲殻,3,黒真珠,3,竜骨【大】,4
LV1 矛砕レジスト,0,2,X,0,2,99,0,15,26,0,5,-4,0,0,窮地,2,泡沫,1,,,,,,,矛砕狩猟の証１,1,矛砕の甲殻,3,黒真珠,3,竜骨【大】,4
LV6 矛砕メイル,0,1,X,0,6,99,0,58,130,0,4,-4,0,0,窮地,2,泡沫,1,矛砕,1,,,,,矛砕狩猟の証６,1,矛砕の爪,2,,,,
LV6 矛砕レジスト,0,2,X,0,6,99,0,29,78,0,5,-4,0,0,窮地,2,泡沫,1,矛砕,1,,,,,矛砕狩猟の証６,1,矛砕の爪,2,,,,
LV14 矛砕メイル,0,1,X,0,12,99,0,144,162,0,4,-4,0,0,矛砕,1,窮地,2,泡沫,1,真・矛砕,1,,,矛砕狩猟の証14,1,矛砕の剛爪,2,,,,
LV14 矛砕レジスト,0,2,X,0,12,99,0,86,97,0,5,-4,0,0,矛砕,1,窮地,2,泡沫,1,真・矛砕,1,,,矛砕狩猟の証14,1,矛砕の剛爪,2,,,,
LV1 紫毒姫メイル,0,1,X,0,2,99,0,30,52,4,0,-1,0,-3,達人,3,特殊会心,2,,,,,,,紫毒姫狩猟の証１,1,紫毒姫の鱗,3,雌火竜の甲殻,5,異形の骨,2
LV1 紫毒姫レジスト,0,2,X,0,2,99,0,15,26,4,1,-1,1,-3,達人,3,特殊会心,2,,,,,,,紫毒姫狩猟の証１,1,紫毒姫の鱗,3,雌火竜の甲殻,5,異形の骨,2
LV6 紫毒姫メイル,0,1,X,0,7,99,0,58,130,4,0,-1,0,-3,達人,3,特殊会心,2,紫毒姫,1,,,,,紫毒姫狩猟の証６,1,紫毒姫の甲殻,2,,,,
LV6 紫毒姫レジスト,0,2,X,0,7,99,0,29,78,4,1,-1,1,-3,達人,3,特殊会心,2,紫毒姫,1,,,,,紫毒姫狩猟の証６,1,紫毒姫の甲殻,2,,,,
LV14 紫毒姫メイル,0,1,X,0,12,99,0,144,162,4,0,-1,0,-3,紫毒姫,1,特殊会心,2,達人,3,真・紫毒姫,1,,,紫毒姫狩猟の証14,1,紫毒姫の重殻,2,紫毒姫素材(Ｇ級pts),6,,
LV14 紫毒姫レジスト,0,2,X,0,12,99,0,86,97,4,1,-1,1,-3,紫毒姫,1,特殊会心,2,達人,3,真・紫毒姫,1,,,紫毒姫狩猟の証14,1,紫毒姫の重殻,2,紫毒姫素材(Ｇ級pts),6,,
LV1 岩穿メイル,0,1,X,0,4,99,0,52,72,3,-3,-2,0,0,ガード性能,3,痛撃,1,,,,,,,岩穿狩猟の証１,1,岩穿の鱗,2,鬼蛙の堅殻,4,異形の骨,2
LV1 岩穿レジスト,0,2,X,0,4,99,0,26,36,4,-3,-2,1,1,装填速度,3,痛撃,1,,,,,,,岩穿狩猟の証１,1,岩穿の鱗,2,鬼蛙の堅殻,4,異形の骨,2
LV6 岩穿メイル,0,1,X,0,6,99,0,76,126,3,-3,-2,0,0,ガード性能,3,痛撃,1,岩穿,1,,,,,岩穿狩猟の証６,1,岩穿の鱗,2,,,,
LV6 岩穿レジスト,0,2,X,0,6,99,0,38,76,4,-3,-2,1,1,装填速度,3,痛撃,1,岩穿,1,,,,,岩穿狩猟の証６,1,岩穿の鱗,2,,,,
LV14 岩穿メイル,0,1,X,0,12,99,0,138,160,3,-3,-2,0,0,岩穿,1,痛撃,1,ガード性能,3,真・岩穿,1,,,岩穿狩猟の証14,1,岩穿の重殻,1,岩穿素材(Ｇ級pts),6,,
LV14 岩穿レジスト,0,2,X,0,12,99,0,83,96,4,-3,-2,1,1,岩穿,1,痛撃,1,装填速度,3,真・岩穿,1,,,岩穿狩猟の証14,1,岩穿の重殻,1,岩穿素材(Ｇ級pts),6,,
LV1 白疾風メイル,0,1,X,0,5,2,1,44,64,-2,1,-3,0,0,会心強化,2,回避距離,2,,,,,,,白疾風狩猟の証１,1,白疾風の鱗,3,迅竜の鋭牙,4,異形の骨,2
LV1 白疾風レジスト,0,2,X,0,5,2,1,22,32,-2,1,-3,1,1,会心強化,2,回避距離,2,,,,,,,白疾風狩猟の証１,1,白疾風の鱗,3,迅竜の鋭牙,4,異形の骨,2
LV6 白疾風メイル,0,1,X,0,7,2,1,68,118,-2,1,-3,0,0,会心強化,2,回避距離,2,白疾風,1,,,,,白疾風狩猟の証６,1,白疾風の黒毛,2,,,,
LV6 白疾風レジスト,0,2,X,0,7,2,1,34,72,-2,1,-3,1,1,会心強化,2,回避距離,2,白疾風,1,,,,,白疾風狩猟の証６,1,白疾風の黒毛,2,,,,
LV14 白疾風メイル,0,1,X,0,12,99,0,130,152,-2,1,-3,0,0,白疾風,1,回避距離,2,会心強化,2,真・白疾風,1,,,白疾風狩猟の証14,1,白疾風の豪黒毛,2,白疾風素材(Ｇ級pts),6,,
LV14 白疾風レジスト,0,2,X,0,12,99,0,79,92,-2,1,-3,1,1,白疾風,1,回避距離,2,会心強化,2,真・白疾風,1,,,白疾風狩猟の証14,1,白疾風の豪黒毛,2,白疾風素材(Ｇ級pts),6,,
LV1 宝纏メイル,0,1,X,0,5,99,0,70,90,4,-4,1,1,-2,運気,3,チャンス,1,,,,,,,宝纏狩猟の証１,1,宝纏の宝顎,1,爆鎚竜の顎,4,異形の骨,2
LV1 宝纏レジスト,0,2,X,0,5,99,0,35,45,5,-4,1,1,-2,運気,3,チャンス,1,,,,,,,宝纏狩猟の証１,1,宝纏の宝顎,1,爆鎚竜の顎,4,異形の骨,2
LV6 宝纏メイル,0,1,X,0,7,99,0,94,144,4,-4,1,1,-2,運気,3,チャンス,1,宝纏,1,,,,,宝纏狩猟の証６,1,宝纏の宝顎,2,,,,
LV6 宝纏レジスト,0,2,X,0,7,99,0,47,85,5,-4,1,1,-2,運気,3,チャンス,1,宝纏,1,,,,,宝纏狩猟の証６,1,宝纏の宝顎,2,,,,
LV14 宝纏メイル,0,1,X,0,13,99,0,156,178,4,-4,1,1,-2,宝纏,1,チャンス,1,運気,3,真・宝纏,1,,,宝纏狩猟の証14,1,宝纏の秘宝顎,1,宝纏素材(Ｇ級pts),6,,
LV14 宝纏レジスト,0,2,X,0,13,99,0,92,105,5,-4,1,1,-2,宝纏,1,チャンス,1,運気,3,真・宝纏,1,,,宝纏狩猟の証14,1,宝纏の秘宝顎,1,宝纏素材(Ｇ級pts),6,,
LV1 隻眼メイル,0,1,X,0,5,99,0,66,86,2,-4,2,-2,0,連撃,2,根性,1,,,,,,,隻眼狩猟の証１,1,隻眼の鱗,4,黒狼鳥の堅殻,5,尖竜骨,4
LV1 隻眼レジスト,0,2,X,0,5,99,0,33,43,3,-4,3,-2,0,連撃,2,根性,1,,,,,,,隻眼狩猟の証１,1,隻眼の鱗,4,黒狼鳥の堅殻,5,尖竜骨,4
LV6 隻眼メイル,0,1,X,0,7,99,0,90,140,2,-4,2,-2,0,連撃,2,根性,1,隻眼,1,,,,,隻眼狩猟の証６,1,隻眼の甲殻,2,,,,
LV6 隻眼レジスト,0,2,X,0,7,99,0,45,83,3,-4,3,-2,0,連撃,2,根性,1,隻眼,1,,,,,隻眼狩猟の証６,1,隻眼の甲殻,2,,,,
LV14 隻眼メイル,0,1,X,0,13,99,0,152,174,2,-4,2,-2,0,隻眼,1,根性,1,連撃,2,真・隻眼,1,,,隻眼狩猟の証14,1,隻眼の重殻,1,隻眼素材(Ｇ級pts),6,,
LV14 隻眼レジスト,0,2,X,0,13,99,0,90,103,3,-4,3,-2,0,隻眼,1,根性,1,連撃,2,真・隻眼,1,,,隻眼狩猟の証14,1,隻眼の重殻,1,隻眼素材(Ｇ級pts),6,,
LV1 黒炎王メイル,0,1,X,0,6,99,0,68,88,5,0,-2,0,-3,聴覚保護,3,痛撃,1,,,,,,,黒炎王狩猟の証１,1,黒炎王の鱗,3,火竜の翼,4,堅竜骨,4
LV1 黒炎王レジスト,0,2,X,0,6,99,0,34,44,5,1,-2,1,-3,聴覚保護,3,痛撃,1,,,,,,,黒炎王狩猟の証１,1,黒炎王の鱗,3,火竜の翼,4,堅竜骨,4
LV6 黒炎王メイル,0,1,X,0,7,99,0,92,142,5,0,-2,0,-3,聴覚保護,3,痛撃,1,黒炎王,1,,,,,黒炎王狩猟の証６,1,黒炎王の堅殻,2,,,,
LV6 黒炎王レジスト,0,2,X,0,7,99,0,46,82,5,1,-2,1,-3,聴覚保護,3,痛撃,1,黒炎王,1,,,,,黒炎王狩猟の証６,1,黒炎王の堅殻,2,,,,
LV14 黒炎王メイル,0,1,X,0,13,99,0,150,168,5,0,-2,0,-3,黒炎王,1,痛撃,1,聴覚保護,3,真・黒炎王,1,,,黒炎王狩猟の証14,1,黒炎王の重殻,2,黒炎王素材(Ｇ級pts),6,,
LV14 黒炎王レジスト,0,2,X,0,13,99,0,88,100,5,1,-2,1,-3,黒炎王,1,痛撃,1,聴覚保護,3,真・黒炎王,1,,,黒炎王狩猟の証14,1,黒炎王の重殻,2,黒炎王素材(Ｇ級pts),6,,
LV1 金雷公メイル,0,1,X,0,6,99,0,68,88,0,0,4,-3,1,狂撃耐性,2,スタミナ,2,,,,,,,金雷公狩猟の証１,1,金雷公の帯電毛,2,雷狼竜の高電殻,5,堅竜骨,4
LV1 金雷公レジスト,0,2,X,0,6,99,0,34,44,0,0,5,-3,1,狂撃耐性,2,スタミナ,2,,,,,,,金雷公狩猟の証１,1,金雷公の帯電毛,2,雷狼竜の高電殻,5,堅竜骨,4
LV6 金雷公メイル,0,1,X,0,7,99,0,92,142,0,0,4,-3,1,狂撃耐性,2,スタミナ,2,金雷公,1,,,,,金雷公狩猟の証６,1,金雷公の甲殻,2,,,,
LV6 金雷公レジスト,0,2,X,0,7,99,0,46,84,0,0,5,-3,1,狂撃耐性,2,スタミナ,2,金雷公,1,,,,,金雷公狩猟の証６,1,金雷公の甲殻,2,,,,
LV14 金雷公メイル,0,1,X,0,13,99,0,154,176,0,0,4,-3,1,金雷公,1,スタミナ,2,狂撃耐性,2,真・金雷公,1,,,金雷公狩猟の証14,1,金雷公の雷電毛,1,金雷公素材(Ｇ級pts),6,,
LV14 金雷公レジスト,0,2,X,0,13,99,0,176,104,0,0,5,-3,1,金雷公,1,スタミナ,2,狂撃耐性,2,真・金雷公,1,,,金雷公狩猟の証14,1,金雷公の雷電毛,1,金雷公素材(Ｇ級pts),6,,
LV1 荒鉤爪メイル,0,1,X,0,6,99,0,70,90,2,1,-4,1,-2,重撃,2,抜刀会心,1,,,,,,,荒鉤爪狩猟の証１,1,荒鉤爪の蒼爪,2,轟竜の堅殻,6,異形の骨,2
LV1 荒鉤爪レジスト,0,2,X,0,6,99,0,35,45,3,1,-4,1,-2,重撃,2,通常弾強化,1,,,,,,,荒鉤爪狩猟の証１,1,荒鉤爪の蒼爪,2,轟竜の堅殻,6,異形の骨,2
LV6 荒鉤爪メイル,0,1,X,0,7,99,0,94,144,2,1,-4,1,-2,重撃,2,抜刀会心,1,荒鉤爪,1,,,,,荒鉤爪狩猟の証６,1,荒鉤爪の鱗,2,,,,
LV6 荒鉤爪レジスト,0,2,X,0,7,99,0,47,85,3,1,-4,1,-2,重撃,2,通常弾強化,1,荒鉤爪,1,,,,,荒鉤爪狩猟の証６,1,荒鉤爪の鱗,2,,,,
LV14 荒鉤爪メイル,0,1,X,0,13,99,0,156,178,2,1,-4,1,-2,荒鉤爪,1,重撃,2,抜刀会心,1,真・荒鉤爪,1,,,荒鉤爪狩猟の証14,1,荒鉤爪の重殻,2,荒鉤爪素材(Ｇ級pts),6,,
LV14 荒鉤爪レジスト,0,2,X,0,13,99,0,92,105,3,1,-4,1,-2,荒鉤爪,1,重撃,2,通常弾強化,1,真・荒鉤爪,1,,,荒鉤爪狩猟の証14,1,荒鉤爪の重殻,2,荒鉤爪素材(Ｇ級pts),6,,
LV1 燼滅刃メイル,0,1,X,0,6,99,0,70,90,4,-3,1,-2,0,研磨術,2,加護,2,,,,,,,燼滅刃狩猟の証１,1,燼滅刃の鱗,3,赤熱した紅焔嚢,4,異形の骨,2
LV1 燼滅刃レジスト,0,2,X,0,6,99,0,35,45,4,-3,1,-2,0,研磨術,2,加護,2,,,,,,,燼滅刃狩猟の証１,1,燼滅刃の鱗,3,赤熱した紅焔嚢,4,異形の骨,2
LV6 燼滅刃メイル,0,1,X,0,7,99,0,94,144,4,-3,1,-2,0,研磨術,2,加護,2,燼滅刃,1,,,,,燼滅刃狩猟の証６,1,燼滅刃の鱗,2,,,,
LV6 燼滅刃レジスト,0,2,X,0,7,99,0,47,85,4,-3,1,-2,0,研磨術,2,加護,2,燼滅刃,1,,,,,燼滅刃狩猟の証６,1,燼滅刃の鱗,2,,,,
LV14 燼滅刃メイル,0,1,X,0,13,99,0,156,178,4,-3,1,-2,0,燼滅刃,1,研磨術,2,加護,2,真・燼滅刃,1,,,燼滅刃狩猟の証14,1,燼滅刃の重殻,2,燼滅刃素材(Ｇ級pts),6,,
LV14 燼滅刃レジスト,0,2,X,0,13,99,0,92,105,4,-3,1,-2,0,燼滅刃,1,研磨術,2,加護,2,真・燼滅刃,1,,,燼滅刃狩猟の証14,1,燼滅刃の重殻,2,燼滅刃素材(Ｇ級pts),6,,
LV1 朧隠メイル,0,1,X,0,10,99,0,106,126,-2,-3,1,1,1,朧隠,1,気配,2,無心,1,,,,,朧隠狩猟の証１,1,朧隠の特上羽鱗,3,夜鳥の大翼,2,異形の堅骨,1
LV1 朧隠レジスト,0,2,X,0,10,99,0,63,75,-1,-3,1,1,1,朧隠,1,気配,2,無心,1,,,,,朧隠狩猟の証１,1,朧隠の特上羽鱗,3,夜鳥の大翼,2,異形の堅骨,1
LV4 朧隠メイル,0,1,X,0,12,99,0,136,156,-2,-3,1,1,1,朧隠,1,気配,2,無心,1,真・朧隠,1,,,朧隠狩猟の証４,1,朧隠の大翼,1,朧隠素材(Ｇ級pts),6,,
LV4 朧隠レジスト,0,2,X,0,12,99,0,81,93,-1,-3,1,1,1,朧隠,1,気配,2,無心,1,真・朧隠,1,,,朧隠狩猟の証４,1,朧隠の大翼,1,朧隠素材(Ｇ級pts),6,,
LV1 鎧裂メイル,0,1,X,0,10,99,0,110,130,1,3,-2,-1,0,鎧裂,1,ガード強化,2,斬れ味,1,,,,,鎧裂狩猟の証１,1,鎧裂の重殻,5,鎌蟹の剛爪,3,強竜骨,3
LV1 鎧裂レジスト,0,2,X,0,10,99,0,66,78,2,3,-2,-1,0,鎧裂,1,ガード強化,2,貫通弾強化,1,,,,,鎧裂狩猟の証１,1,鎧裂の重殻,5,鎌蟹の剛爪,3,強竜骨,3
LV4 鎧裂メイル,0,1,X,0,12,99,0,140,160,1,3,-2,-1,0,鎧裂,1,ガード強化,2,斬れ味,1,真・鎧裂,1,,,鎧裂狩猟の証４,1,鎧裂の重竜頭殻,1,鎧裂素材(Ｇ級pts),6,,
LV4 鎧裂レジスト,0,2,X,0,12,99,0,84,96,2,3,-2,-1,0,鎧裂,1,ガード強化,2,貫通弾強化,1,真・鎧裂,1,,,鎧裂狩猟の証４,1,鎧裂の重竜頭殻,1,鎧裂素材(Ｇ級pts),6,,
LV1 天眼メイル,0,1,X,0,11,99,0,116,140,0,3,-3,1,-2,天眼,1,泡沫,2,回避術,1,,,,,天眼狩猟の証１,1,天眼の厚鱗,2,泡狐竜の特錦ヒレ,2,異形の堅骨,2
LV1 天眼レジスト,0,2,X,0,11,99,0,69,83,0,3,-2,1,-2,天眼,1,泡沫,2,回避術,1,,,,,天眼狩猟の証１,1,天眼の厚鱗,2,泡狐竜の特錦ヒレ,2,異形の堅骨,2
LV4 天眼メイル,0,1,X,0,13,99,0,152,174,0,3,-3,1,-2,天眼,1,泡沫,2,回避術,1,真・天眼,1,,,天眼狩猟の証４,1,天眼の紫剛毛,2,天眼素材(Ｇ級pts),6,,
LV4 天眼レジスト,0,2,X,0,13,99,0,90,104,0,3,-2,1,-2,天眼,1,泡沫,2,回避術,1,真・天眼,1,,,天眼狩猟の証４,1,天眼の紫剛毛,2,天眼素材(Ｇ級pts),6,,
LV1 青電主メイル,0,1,X,0,11,99,0,118,142,-1,-1,3,-3,2,青電主,1,連撃,2,跳躍,1,,,,,青電主狩猟の証１,1,青電主の厚鱗,4,電竜の高電膜,4,強竜骨,1
LV1 青電主レジスト,0,2,X,0,11,99,0,70,84,-1,-1,4,-3,2,青電主,1,連撃,2,跳躍,1,,,,,青電主狩猟の証１,1,青電主の厚鱗,4,電竜の高電膜,4,強竜骨,1
LV4 青電主メイル,0,1,X,0,13,99,0,154,176,-1,-1,3,-3,2,青電主,1,連撃,2,跳躍,1,真・青電主,1,,,青電主狩猟の証４,1,青電主の重棘殻,2,青電主素材(Ｇ級pts),6,,
LV4 青電主レジスト,0,2,X,0,13,99,0,91,105,-1,-1,4,-3,2,青電主,1,連撃,2,跳躍,1,真・青電主,1,,,青電主狩猟の証４,1,青電主の重棘殻,2,青電主素材(Ｇ級pts),6,,
LV1 銀嶺メイル,0,1,X,0,11,99,0,122,146,-3,2,-2,3,2,銀嶺,1,溜め短縮,2,気力回復,1,,,,,銀嶺狩猟の証１,1,銀嶺の剛毛,3,巨獣の重殻,3,異形の堅骨,2
LV1 銀嶺レジスト,0,2,X,0,11,99,0,73,87,-3,2,-2,4,2,銀嶺,1,溜め短縮,2,気力回復,1,,,,,銀嶺狩猟の証１,1,銀嶺の剛毛,3,巨獣の重殻,3,異形の堅骨,2
LV4 銀嶺メイル,0,1,X,0,13,99,0,158,180,-3,2,-2,3,2,銀嶺,1,溜め短縮,2,気力回復,1,真・銀嶺,1,,,銀嶺狩猟の証４,1,銀嶺の重殻,2,銀嶺素材(Ｇ級pts),6,,
LV4 銀嶺レジスト,0,2,X,0,13,99,0,94,108,-3,2,-2,4,2,銀嶺,1,溜め短縮,2,気力回復,1,真・銀嶺,1,,,銀嶺狩猟の証４,1,銀嶺の重殻,2,銀嶺素材(Ｇ級pts),6,,
LV1 鏖魔メイル,0,1,X,0,13,99,0,122,146,4,-3,-1,-1,-1,鏖魔,1,裏会心,2,逆上,1,,,,,鏖魔狩猟の証１,1,鏖魔の重殻,3,角竜の重甲,4,強竜骨,4
LV1 鏖魔レジスト,0,2,X,0,13,99,0,73,87,5,-3,-1,-1,-1,鏖魔,1,裏会心,2,逆上,1,,,,,鏖魔狩猟の証１,1,鏖魔の重殻,3,角竜の重甲,4,強竜骨,4
LV4 鏖魔メイル,0,1,X,0,13,99,0,158,180,4,-3,-1,-1,-1,鏖魔,1,裏会心,2,逆上,1,真・鏖魔,1,,,鏖魔狩猟の証４,1,鏖魔の凄惨な角,1,鏖魔素材(Ｇ級pts),6,,
LV4 鏖魔レジスト,0,2,X,0,13,99,0,94,108,5,-3,-1,-1,-1,鏖魔,1,裏会心,2,逆上,1,真・鏖魔,1,,,鏖魔狩猟の証４,1,鏖魔の凄惨な角,1,鏖魔素材(Ｇ級pts),6,,
瑞星【胴当て】,1,1,3,1,2,99,0,24,74,1,1,1,1,1,スタミナ,2,本気,2,気絶,-2,,,,,スタジオパス,1,斬竜の炎状殻,3,斬竜の甲殻,4,鎌蟹の甲殻,3
景星【胴当て】,1,2,3,1,2,99,0,12,37,2,2,2,2,2,スタミナ,2,本気,2,気絶,-2,,,,,スタジオパス,1,斬竜の炎状殻,3,斬竜の甲殻,4,鎌蟹の甲殻,3
夢見【衣】,2,1,3,1,2,99,0,24,74,1,1,1,1,1,本気,3,スタミナ,2,連撃,1,,,,,スタジオパス,1,斬竜の炎状殻,3,斬竜の甲殻,4,鎌蟹の甲殻,3
夢語【衣】,2,2,3,1,2,99,0,12,37,2,2,2,2,2,本気,3,連撃,1,スタミナ,1,,,,,スタジオパス,1,斬竜の炎状殻,3,斬竜の甲殻,4,鎌蟹の甲殻,3
烈火【胴当て】,1,1,3,0,3,99,0,24,74,3,3,3,3,3,溜め短縮,1,斬れ味,2,体術,-2,,,,,スタジオＵパス,1,キリンの皮,3,ブランゴの毛,4,海竜の鱗,3
活火【胴当て】,1,2,3,0,3,99,0,12,37,3,3,3,3,3,溜め短縮,1,反動,2,体術,-2,,,,,スタジオＵパス,1,キリンの皮,3,ブランゴの毛,4,海竜の鱗,3
和歌【胴当て】,2,1,3,0,3,99,0,24,74,3,3,3,3,3,溜め短縮,1,斬れ味,2,体術,-2,,,,,スタジオＵパス,1,キリンの皮,3,ブランゴの毛,4,海竜の鱗,3
和楽【胴当て】,2,2,3,0,3,99,0,12,37,3,3,3,3,3,溜め短縮,1,反動,2,体術,-2,,,,,スタジオＵパス,1,キリンの皮,3,ブランゴの毛,4,海竜の鱗,3
ニセたま胴タイツ,0,1,3,0,1,99,0,18,68,2,1,0,0,0,スタミナ,2,笛,2,運搬,2,,,,,ぐでぐでとした卵,1,赤熱した火炎嚢,1,鋼のたまご,1,海綿質の皮,3
ニセたま胴スーツ,0,2,3,0,1,99,0,9,34,3,1,0,0,0,スタミナ,2,笛,2,運搬,2,,,,,ぐでぐでとした卵,1,赤熱した火炎嚢,1,鋼のたまご,1,海綿質の皮,3
海賊Ｊスーツ,0,1,6,0,6,99,0,52,124,0,0,0,0,0,護石王,2,運気,2,気まぐれ,-1,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の上鱗,5,斬竜の焔状殻,3
海賊Ｊジャケット,0,2,6,0,6,99,0,26,62,0,0,0,0,0,護石王,2,運気,2,気まぐれ,-1,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の上鱗,5,斬竜の焔状殻,3
大海賊Ｊスーツ,0,1,6,0,6,99,0,56,128,-4,-4,-4,-4,-4,運気,3,剥ぎ取り,1,捕獲,1,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の上ヒレ,3,斬竜の堅殻,4
大海賊Ｊジャケット,0,2,6,0,6,99,0,28,64,-3,-3,-3,-3,-3,運気,3,剥ぎ取り,1,捕獲,1,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の上ヒレ,3,斬竜の堅殻,4
ゾディアスメイル,0,1,7,1,8,99,0,68,140,1,1,1,1,1,跳躍,2,無心,2,回避性能,1,,,,,冥天の星くず,1,炎王龍の堅殻,3,炎龍の翼膜,3,鋼龍の尖爪,3
ゾディアスレジスト,0,2,7,1,8,99,0,34,70,2,2,2,2,2,跳躍,2,無心,2,回避性能,1,,,,,冥天の星くず,1,炎王龍の堅殻,3,炎龍の翼膜,3,鋼龍の尖爪,3
坊屋ジャケット,0,1,5,0,4,99,0,50,126,2,2,2,2,2,攻撃,5,気配,-5,,,,,,,クローズコイン,1,黒狼鳥の上鱗,4,跳狗竜の上赤皮,4,鳥竜玉,3
坊屋ジャンパー,0,2,5,0,4,99,0,25,63,3,3,3,3,3,攻撃,5,気配,-5,,,,,,,クローズコイン,1,黒狼鳥の上鱗,4,跳狗竜の上赤皮,4,鳥竜玉,3
