#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
蒼天・真【袴】,0,2,10,1,13,99,0,79,103,-3,5,0,0,-5,回避性能,4,本気,3,会心強化,2,,,,,嵐龍の厚飛膜,4,嵐龍の重殻,5,嵐龍の剛爪,4,特大水袋,5
荒天戦流【袴】,0,1,10,0,13,99,0,128,166,-3,4,0,0,-5,回避性能,6,本気,2,,,,,,,嵐龍の厚飛膜,6,獰猛な特大水袋,2,古龍の浄濃血,1,獰猛化素材(Ｇ級pts),8
蒼天戦流【袴】,0,2,10,0,13,99,0,76,100,-3,5,0,0,-5,回避性能,6,本気,2,,,,,,,嵐龍の厚飛膜,6,獰猛な特大水袋,2,古龍の浄濃血,1,獰猛化素材(Ｇ級pts),8
骸装甲・真【大腿骨】,0,1,10,1,13,99,0,126,164,-1,-1,-1,-1,-2,底力,2,逆上,2,窮地,2,回復速度,-3,,,重骸体殻,2,発光する濃粘液,1,堅骸体殻,4,カワズの大殿油,2
屍装甲・真【大腿骨】,0,2,10,1,13,99,0,75,99,-1,-1,-1,-1,-1,底力,2,逆上,2,窮地,2,回復速度,-3,,,重骸体殻,2,発光する濃粘液,1,堅骸体殻,4,カワズの大殿油,2
アスリスタＸブーツ,0,1,10,1,13,99,0,132,170,0,2,1,1,-4,無心,3,チャンス,2,ＳＰ延長,2,増幅,2,,,骸龍の恐口腕甲,2,骸龍の喰砕牙,3,発光する濃粘液,1,角竜の延髄,2
アスリスタＸフット,0,2,10,1,13,99,0,79,103,0,2,1,1,-3,チャンス,2,無心,2,ＳＰ延長,2,増幅,2,,,骸龍の恐口腕甲,2,骸龍の喰砕牙,3,発光する濃粘液,1,角竜の延髄,2
ネセトダラー,0,1,10,3,13,99,0,134,172,2,-1,-2,0,2,秘術,2,護石強化,2,,,,,,,閣螳螂の雅鎌刃,2,閣螳螂の金殻,3,閣螳螂の紫藍殻,2,金色の絲,4
ネセトサーク,0,2,10,3,13,99,0,80,104,3,-1,-2,0,2,秘術,3,護石強化,2,,,,,,,閣螳螂の雅鎌刃,2,閣螳螂の金殻,3,閣螳螂の紫藍殻,2,金色の絲,4
ドラゴンフット,0,1,10,2,13,99,0,134,172,-1,2,2,0,-4,匠,3,斬れ味,2,状態耐性,2,,,,,黒龍の厚鱗,1,黒龍の重殻,3,黒龍の剛翼,2,金火竜の厚鱗,3
ドラゴンレグス,0,2,10,2,13,99,0,80,104,-1,3,3,0,-4,通常弾強化,3,貫通弾強化,2,状態耐性,2,,,,,黒龍の厚鱗,1,黒龍の重殻,3,黒龍の剛翼,2,金火竜の厚鱗,3
エスカドラＸスケル,0,1,10,0,13,99,0,136,174,0,0,0,0,-4,属性耐性,2,属性攻撃,2,属性会心,2,剛撃,2,,,煌黒龍の天鱗,4,煌黒龍の天殻,4,煌黒龍の邪翼,2,土砂竜の頭殻,2
エスカドラＸスクレ,0,2,10,0,13,99,0,81,105,0,0,0,0,-4,属性耐性,2,属性攻撃,2,属性会心,2,剛撃,2,,,煌黒龍の天鱗,4,煌黒龍の天殻,4,煌黒龍の邪翼,2,土砂竜の頭殻,2
エスカドラXRスケル,0,1,10,1,13,99,0,130,168,0,0,0,0,-4,属性会心,8,属性耐性,1,,,,,,,煌黒龍の天鱗,6,獰猛な蝕龍厚鱗,2,古龍の浄濃血,1,獰猛化素材(Ｇ級pts),8
エスカドラXRスクレ,0,2,10,1,13,99,0,78,102,0,0,0,0,-4,属性会心,8,属性耐性,1,,,,,,,煌黒龍の天鱗,6,獰猛な蝕龍厚鱗,2,古龍の浄濃血,1,獰猛化素材(Ｇ級pts),8
ミラバルフット,0,1,10,1,13,99,0,138,176,4,0,1,-2,-4,匠,4,スタミナ,3,怒,2,防御,-3,,,黒龍の紅焔鱗,3,黒龍の紅焔殻,3,黒龍の紅焔翼,2,古龍の浄濃血,1
ミラバルレグス,0,2,10,2,13,99,0,82,106,5,0,1,-2,-4,スタミナ,3,通常弾強化,2,怒,2,防御,-3,,,黒龍の紅焔鱗,3,黒龍の紅焔殻,3,黒龍の紅焔翼,2,古龍の浄濃血,1
ミラバルXRフット,0,1,10,1,13,99,0,134,172,4,0,1,-2,-4,属性攻撃,8,特殊攻撃,-8,,,,,,,黒龍の紅焔鱗,4,獰猛な重竜骨,2,古龍の浄濃血,2,黒龍(紅)素材(Ｇ級pts),8
ミラバルXRレグス,0,2,10,1,13,99,0,80,104,5,0,1,-2,-4,属性攻撃,8,特殊攻撃,-8,,,,,,,黒龍の紅焔鱗,4,獰猛な重竜骨,2,古龍の浄濃血,2,黒龍(紅)素材(Ｇ級pts),8
ミラルーツフット,0,1,10,0,13,99,0,136,174,-2,1,4,0,-4,達人,4,体術,3,刀匠,2,運気,-3,,,祖龍の剛角,2,祖龍の重殻,2,天彗龍の厚鱗,3,古龍の浄濃血,1
ミラルーツレグス,0,2,10,0,13,99,0,81,105,-2,1,5,0,-4,達人,3,体術,3,射手,2,運気,-3,,,祖龍の剛角,2,祖龍の重殻,2,天彗龍の厚鱗,3,古龍の浄濃血,1
異形グリーヴ,0,1,5,0,4,99,0,44,120,1,1,1,1,3,体力,3,重撃,3,笛,2,,,,,異形の骨,1,紅兜の毛,2,尖竜骨,2,火炎袋,4
異形レギンス,0,2,5,0,4,99,0,22,60,2,2,2,2,3,体力,3,笛,2,重撃,2,,,,,異形の骨,1,紅兜の毛,2,尖竜骨,2,火炎袋,4
異形Ｘグリーヴ,0,1,8,1,10,99,0,110,152,1,1,1,1,3,体力,3,重撃,3,笛,2,剛腕,2,,,異形の重骨,1,鎧裂の重殻,2,強竜骨,2,爆炎袋,4
異形Ｘレギンス,0,2,8,1,10,99,0,66,93,2,2,2,2,3,体力,3,笛,2,重撃,2,剛腕,2,,,異形の重骨,1,鎧裂の重殻,2,強竜骨,2,爆炎袋,4
LV1 紅兜グリーヴ,0,1,X,0,2,2,1,26,48,-2,2,1,-1,0,体術,3,防御,2,,,,,,,紅兜狩猟の証１,1,紅兜の甲殻,2,青熊獣の腕甲,3,大きな骨,4
LV1 紅兜レギンス,0,2,X,0,2,2,1,13,24,-2,3,1,-1,0,体術,3,防御,2,,,,,,,紅兜狩猟の証１,1,紅兜の甲殻,2,青熊獣の腕甲,3,大きな骨,4
LV6 紅兜グリーヴ,0,1,X,0,6,2,1,54,116,-2,2,1,-1,0,体術,3,防御,2,紅兜,2,,,,,紅兜狩猟の証６,1,紅兜の毛,2,,,,
LV6 紅兜レギンス,0,2,X,0,6,2,1,27,58,-2,3,1,-1,0,体術,3,防御,2,紅兜,2,,,,,紅兜狩猟の証６,1,紅兜の毛,2,,,,
LV14 紅兜グリーヴ,0,1,X,0,13,99,0,26,158,-2,2,1,-1,0,紅兜,2,防御,2,体術,3,真・紅兜,2,,,★生産素材未入力,1,,,,,,
LV14 紅兜レギンス,0,2,X,0,13,99,0,13,95,-2,3,1,-1,0,紅兜,2,防御,2,体術,3,真・紅兜,2,,,★生産素材未入力,1,,,,,,
LV1 大雪主グリーヴ,0,1,X,0,2,99,0,22,44,-4,3,-2,4,0,回復速度,3,跳躍,2,,,,,,,大雪主狩猟の証１,1,大雪主の毛,2,白兎獣の氷爪,4,異形の骨,2
LV1 大雪主レギンス,0,2,X,0,2,99,0,11,22,-4,3,-2,5,0,回復速度,3,跳躍,2,,,,,,,大雪主狩猟の証１,1,大雪主の毛,2,白兎獣の氷爪,4,異形の骨,2
LV6 大雪主グリーヴ,0,1,X,0,6,99,0,50,112,-4,3,-2,4,0,回復速度,3,跳躍,2,大雪主,3,,,,,大雪主狩猟の証６,1,大雪主の腹甲,2,,,,
LV6 大雪主レギンス,0,2,X,0,6,99,0,25,56,-4,3,-2,5,0,回復速度,3,跳躍,2,大雪主,2,,,,,大雪主狩猟の証６,1,大雪主の腹甲,2,,,,
LV14 大雪主グリーヴ,0,1,X,0,13,99,0,22,154,-4,3,-2,4,0,大雪主,3,跳躍,2,回復速度,3,真・大雪主,3,,,★生産素材未入力,1,,,,,,
LV14 大雪主レギンス,0,2,X,0,13,99,0,11,93,-4,3,-2,5,0,大雪主,2,跳躍,2,回復速度,3,真・大雪主,2,,,★生産素材未入力,1,,,,,,
LV1 矛砕グリーヴ,0,1,X,0,2,99,0,30,52,0,4,-4,0,0,泡沫,3,窮地,2,,,,,,,矛砕狩猟の証１,1,矛砕の爪,2,黒真珠,3,異形の骨,2
LV1 矛砕レギンス,0,2,X,0,2,99,0,15,26,0,5,-4,0,0,泡沫,3,窮地,2,,,,,,,矛砕狩猟の証１,1,矛砕の爪,2,黒真珠,3,異形の骨,2
LV6 矛砕グリーヴ,0,1,X,0,6,99,0,58,120,0,4,-4,0,0,泡沫,3,窮地,2,矛砕,2,,,,,矛砕狩猟の証６,1,矛砕の爪,2,,,,
LV6 矛砕レギンス,0,2,X,0,6,99,0,29,60,0,5,-4,0,0,泡沫,3,窮地,2,矛砕,2,,,,,矛砕狩猟の証６,1,矛砕の爪,2,,,,
LV14 矛砕グリーヴ,0,1,X,0,13,99,0,30,162,0,4,-4,0,0,矛砕,2,窮地,2,泡沫,3,真・矛砕,2,,,矛砕狩猟の証14,1,矛砕の剛爪,2,,,,
LV14 矛砕レギンス,0,2,X,0,13,99,0,15,97,0,5,-4,0,0,矛砕,2,窮地,2,泡沫,3,真・矛砕,2,,,矛砕狩猟の証14,1,矛砕の剛爪,2,,,,
LV1 紫毒姫グリーヴ,0,1,X,0,2,99,0,30,52,4,0,-1,0,-3,達人,3,特殊会心,2,,,,,,,紫毒姫狩猟の証１,1,紫毒姫の甲殻,3,雌火竜の鱗,6,異形の骨,2
LV1 紫毒姫レギンス,0,2,X,0,2,99,0,15,26,4,1,-1,1,-3,達人,3,特殊会心,2,,,,,,,紫毒姫狩猟の証１,1,紫毒姫の甲殻,3,雌火竜の鱗,6,異形の骨,2
LV6 紫毒姫グリーヴ,0,1,X,0,7,99,0,58,120,4,0,-1,0,-3,達人,3,特殊会心,2,紫毒姫,2,,,,,紫毒姫狩猟の証６,1,紫毒姫の甲殻,2,,,,
LV6 紫毒姫レギンス,0,2,X,0,7,99,0,29,60,4,1,-1,1,-3,達人,3,特殊会心,2,紫毒姫,2,,,,,紫毒姫狩猟の証６,1,紫毒姫の甲殻,2,,,,
LV14 紫毒姫グリーヴ,0,1,X,0,13,99,0,30,162,4,0,-1,0,-3,紫毒姫,2,特殊会心,2,達人,3,真・紫毒姫,2,,,★生産素材未入力,1,,,,,,
LV14 紫毒姫レギンス,0,2,X,0,13,99,0,15,97,4,1,-1,1,-3,紫毒姫,2,特殊会心,2,達人,3,真・紫毒姫,2,,,★生産素材未入力,1,,,,,,
LV1 岩穿グリーヴ,0,1,X,0,4,99,0,52,72,3,-3,-2,0,0,痛撃,3,ガード性能,3,,,,,,,岩穿狩猟の証１,1,岩穿の甲殻,3,鬼蛙の尖爪,3,異形の骨,2
LV1 岩穿レギンス,0,2,X,0,4,99,0,26,36,4,-3,-2,1,1,装填速度,3,痛撃,3,,,,,,,岩穿狩猟の証１,1,岩穿の甲殻,3,鬼蛙の尖爪,3,異形の骨,2
LV6 岩穿グリーヴ,0,1,X,0,6,99,0,76,106,3,-3,-2,0,0,痛撃,3,ガード性能,3,岩穿,2,,,,,岩穿狩猟の証６,1,岩穿の鱗,2,,,,
LV6 岩穿レギンス,0,2,X,0,6,99,0,38,53,4,-3,-2,1,1,装填速度,3,痛撃,3,岩穿,2,,,,,岩穿狩猟の証６,1,岩穿の鱗,2,,,,
LV14 岩穿グリーヴ,0,1,X,0,13,99,0,52,160,3,-3,-2,0,0,岩穿,2,痛撃,3,ガード性能,3,真・岩穿,2,,,★生産素材未入力,1,,,,,,
LV14 岩穿レギンス,0,2,X,0,13,99,0,26,96,4,-3,-2,1,1,岩穿,2,痛撃,3,装填速度,3,真・岩穿,2,,,★生産素材未入力,1,,,,,,
LV1 白疾風グリーヴ,0,1,X,0,5,2,1,44,64,-2,1,-3,0,0,会心強化,2,回避距離,2,,,,,,,白疾風狩猟の証１,1,白疾風の鱗,2,迅竜の尾棘,6,異形の骨,2
LV1 白疾風レギンス,0,2,X,0,5,2,1,22,32,-2,1,-3,1,1,会心強化,2,回避距離,2,,,,,,,白疾風狩猟の証１,1,白疾風の鱗,2,迅竜の尾棘,6,異形の骨,2
LV6 白疾風グリーヴ,0,1,X,0,7,2,1,68,98,-2,1,-3,0,0,会心強化,2,回避距離,2,白疾風,3,,,,,白疾風狩猟の証６,1,白疾風の黒毛,2,,,,
LV6 白疾風レギンス,0,2,X,0,7,2,1,34,49,-2,1,-3,1,1,会心強化,2,回避距離,2,白疾風,2,,,,,白疾風狩猟の証６,1,白疾風の黒毛,2,,,,
LV14 白疾風グリーヴ,0,1,X,0,13,99,0,44,152,-2,1,-3,0,0,白疾風,3,回避距離,2,会心強化,2,真・白疾風,3,,,★生産素材未入力,1,,,,,,
LV14 白疾風レギンス,0,2,X,0,13,99,0,22,92,-2,1,-3,1,1,白疾風,2,回避距離,2,会心強化,2,真・白疾風,2,,,★生産素材未入力,1,,,,,,
LV1 宝纏グリーヴ,0,1,X,0,5,99,0,70,90,4,-4,1,1,-2,運気,3,チャンス,2,,,,,,,宝纏狩猟の証１,1,宝纏の鱗,4,爆鎚竜の堅殻,5,異形の骨,2
LV1 宝纏レギンス,0,2,X,0,5,99,0,35,45,5,-4,1,1,-2,運気,3,チャンス,2,,,,,,,宝纏狩猟の証１,1,宝纏の鱗,4,爆鎚竜の堅殻,5,異形の骨,2
LV6 宝纏グリーヴ,0,1,X,0,7,99,0,94,124,4,-4,1,1,-2,運気,3,チャンス,2,宝纏,2,,,,,宝纏狩猟の証６,1,宝纏の宝顎,2,,,,
LV6 宝纏レギンス,0,2,X,0,7,99,0,47,62,5,-4,1,1,-2,運気,3,チャンス,2,宝纏,2,,,,,宝纏狩猟の証６,1,宝纏の宝顎,2,,,,
LV14 宝纏グリーヴ,0,1,X,0,13,99,0,70,178,4,-4,1,1,-2,宝纏,2,チャンス,2,運気,3,真・宝纏,2,,,★生産素材未入力,1,,,,,,
LV14 宝纏レギンス,0,2,X,0,13,99,0,35,105,5,-4,1,1,-2,宝纏,2,チャンス,2,運気,3,真・宝纏,2,,,★生産素材未入力,1,,,,,,
LV1 隻眼グリーヴ,0,1,X,0,5,99,0,66,86,2,-4,2,-2,0,連撃,2,根性,2,,,,,,,隻眼狩猟の証１,1,隻眼の鱗,5,黒狼鳥の上鱗,5,異形の骨,2
LV1 隻眼レギンス,0,2,X,0,5,99,0,33,43,3,-4,3,-2,0,連撃,2,根性,2,,,,,,,隻眼狩猟の証１,1,隻眼の鱗,5,黒狼鳥の上鱗,5,異形の骨,2
LV6 隻眼グリーヴ,0,1,X,0,7,99,0,90,120,2,-4,2,-2,0,連撃,2,根性,2,隻眼,3,,,,,隻眼狩猟の証６,1,隻眼の甲殻,2,,,,
LV6 隻眼レギンス,0,2,X,0,7,99,0,45,60,3,-4,3,-2,0,連撃,2,根性,2,隻眼,2,,,,,隻眼狩猟の証６,1,隻眼の甲殻,2,,,,
LV14 隻眼グリーヴ,0,1,X,0,13,99,0,66,174,2,-4,2,-2,0,隻眼,3,根性,2,連撃,2,真・隻眼,3,,,★生産素材未入力,1,,,,,,
LV14 隻眼レギンス,0,2,X,0,13,99,0,33,103,3,-4,3,-2,0,隻眼,2,根性,2,連撃,2,真・隻眼,2,,,★生産素材未入力,1,,,,,,
LV1 黒炎王グリーヴ,0,1,X,0,6,99,0,68,88,5,0,-2,0,-3,聴覚保護,3,痛撃,2,,,,,,,黒炎王狩猟の証１,1,黒炎王の甲殻,3,火竜の上鱗,5,異形の骨,2
LV1 黒炎王レギンス,0,2,X,0,6,99,0,34,44,5,1,-2,1,-3,聴覚保護,3,痛撃,2,,,,,,,黒炎王狩猟の証１,1,黒炎王の甲殻,3,火竜の上鱗,5,異形の骨,2
LV6 黒炎王グリーヴ,0,1,X,0,7,99,0,92,122,5,0,-2,0,-3,聴覚保護,3,痛撃,2,黒炎王,2,,,,,黒炎王狩猟の証６,1,黒炎王の堅殻,2,,,,
LV6 黒炎王レギンス,0,2,X,0,7,99,0,46,61,5,1,-2,1,-3,聴覚保護,3,痛撃,2,黒炎王,2,,,,,黒炎王狩猟の証６,1,黒炎王の堅殻,2,,,,
LV14 黒炎王グリーヴ,0,1,X,0,13,99,0,68,168,5,0,-2,0,-3,黒炎王,2,痛撃,2,聴覚保護,3,真・黒炎王,2,,,★生産素材未入力,1,,,,,,
LV14 黒炎王レギンス,0,2,X,0,13,99,0,34,100,5,1,-2,1,-3,黒炎王,2,痛撃,2,聴覚保護,3,真・黒炎王,2,,,★生産素材未入力,1,,,,,,
LV1 金雷公グリーヴ,0,1,X,0,6,99,0,68,88,0,0,4,-3,1,狂撃耐性,2,スタミナ,2,,,,,,,金雷公狩猟の証１,1,金雷公の甲殻,3,雷狼竜の堅殻,5,異形の骨,2
LV1 金雷公レギンス,0,2,X,0,6,99,0,34,44,0,0,5,-3,1,狂撃耐性,2,スタミナ,2,,,,,,,金雷公狩猟の証１,1,金雷公の甲殻,3,雷狼竜の堅殻,5,異形の骨,2
LV6 金雷公グリーヴ,0,1,X,0,7,99,0,92,122,0,0,4,-3,1,狂撃耐性,2,スタミナ,2,金雷公,3,,,,,金雷公狩猟の証６,1,金雷公の甲殻,2,,,,
LV6 金雷公レギンス,0,2,X,0,7,99,0,46,61,0,0,5,-3,1,狂撃耐性,2,スタミナ,2,金雷公,2,,,,,金雷公狩猟の証６,1,金雷公の甲殻,2,,,,
LV14 金雷公グリーヴ,0,1,X,0,13,99,0,68,176,0,0,4,-3,1,金雷公,3,スタミナ,2,狂撃耐性,2,真・金雷公,2,,,★生産素材未入力,1,,,,,,
LV14 金雷公レギンス,0,2,X,0,13,99,0,34,104,0,0,5,-3,1,金雷公,2,スタミナ,2,狂撃耐性,2,真・金雷公,2,,,★生産素材未入力,1,,,,,,
LV1 荒鉤爪グリーヴ,0,1,X,0,6,99,0,70,90,2,1,-4,1,-2,抜刀会心,3,重撃,2,,,,,,,荒鉤爪狩猟の証１,1,荒鉤爪の鱗,3,轟竜の鋭牙,6,堅竜骨,4
LV1 荒鉤爪レギンス,0,2,X,0,6,99,0,35,45,3,1,-4,1,-2,通常弾強化,3,重撃,2,,,,,,,荒鉤爪狩猟の証１,1,荒鉤爪の鱗,3,轟竜の鋭牙,6,堅竜骨,4
LV6 荒鉤爪グリーヴ,0,1,X,0,7,99,0,94,124,2,1,-4,1,-2,抜刀会心,3,重撃,2,荒鉤爪,2,,,,,荒鉤爪狩猟の証６,1,荒鉤爪の鱗,2,,,,
LV6 荒鉤爪レギンス,0,2,X,0,7,99,0,47,62,3,1,-4,1,-2,通常弾強化,3,重撃,2,荒鉤爪,2,,,,,荒鉤爪狩猟の証６,1,荒鉤爪の鱗,2,,,,
LV14 荒鉤爪グリーヴ,0,1,X,0,13,99,0,70,178,2,1,-4,1,-2,荒鉤爪,2,重撃,2,抜刀会心,3,真・荒鉤爪,2,,,★生産素材未入力,1,,,,,,
LV14 荒鉤爪レギンス,0,2,X,0,13,99,0,35,105,3,1,-4,1,-2,荒鉤爪,2,重撃,2,通常弾強化,3,真・荒鉤爪,2,,,★生産素材未入力,1,,,,,,
LV1 燼滅刃グリーヴ,0,1,X,0,6,99,0,70,90,4,-3,1,-2,0,研磨術,2,加護,2,,,,,,,燼滅刃狩猟の証１,1,燼滅刃の甲殻,3,斬竜の上鱗,5,堅竜骨,4
LV1 燼滅刃レギンス,0,2,X,0,6,99,0,35,45,4,-3,1,-2,0,研磨術,2,加護,2,,,,,,,燼滅刃狩猟の証１,1,燼滅刃の甲殻,3,斬竜の上鱗,5,堅竜骨,4
LV6 燼滅刃グリーヴ,0,1,X,0,7,99,0,94,124,4,-3,1,-2,0,研磨術,2,加護,2,燼滅刃,2,,,,,燼滅刃狩猟の証６,1,燼滅刃の鱗,2,,,,
LV6 燼滅刃レギンス,0,2,X,0,7,99,0,47,62,4,-3,1,-2,0,研磨術,2,加護,2,燼滅刃,2,,,,,燼滅刃狩猟の証６,1,燼滅刃の鱗,2,,,,
LV14 燼滅刃グリーヴ,0,1,X,0,13,99,0,70,178,4,-3,1,-2,0,燼滅刃,2,研磨術,2,加護,2,真・燼滅刃,2,,,★生産素材未入力,1,,,,,,
LV14 燼滅刃レギンス,0,2,X,0,13,99,0,35,105,4,-3,1,-2,0,燼滅刃,2,研磨術,2,加護,2,真・燼滅刃,2,,,★生産素材未入力,1,,,,,,
LV1 朧隠グリーヴ,0,1,X,0,10,99,0,106,156,-2,-3,1,1,1,朧隠,2,気配,2,無心,3,,,,,★生産素材未入力,1,,,,,,
LV1 朧隠レギンス,0,2,X,0,10,99,0,63,93,-1,-3,1,1,1,朧隠,2,気配,2,無心,3,,,,,★生産素材未入力,1,,,,,,
LV4 朧隠グリーヴ,0,1,X,0,13,99,0,106,156,-2,-3,1,1,1,朧隠,2,気配,2,無心,3,真・朧隠,2,,,★生産素材未入力,1,,,,,,
LV4 朧隠レギンス,0,2,X,0,13,99,0,63,93,-1,-3,1,1,1,朧隠,2,気配,2,無心,3,真・朧隠,2,,,★生産素材未入力,1,,,,,,
LV1 鎧裂グリーヴ,0,1,X,0,10,99,0,110,160,1,3,-2,-1,0,鎧裂,2,ガード強化,2,斬れ味,3,,,,,鎧裂狩猟の証１,1,鎧裂の重殻,4,鎌蟹の重殻,4,異形の堅骨,1
LV1 鎧裂レギンス,0,2,X,0,10,99,0,66,96,2,3,-2,-1,0,鎧裂,2,ガード強化,2,貫通弾強化,3,,,,,鎧裂狩猟の証１,1,鎧裂の重殻,4,鎌蟹の重殻,4,異形の堅骨,1
LV4 鎧裂グリーヴ,0,1,X,0,13,99,0,110,160,1,3,-2,-1,0,鎧裂,2,ガード強化,2,斬れ味,3,真・鎧裂,2,,,鎧裂狩猟の証４,1,鎧裂の重竜頭殻,1,鎧裂素材(Ｇ級pts),6,,
LV4 鎧裂レギンス,0,2,X,0,13,99,0,66,96,2,3,-2,-1,0,鎧裂,2,ガード強化,2,貫通弾強化,3,真・鎧裂,2,,,鎧裂狩猟の証４,1,鎧裂の重竜頭殻,1,鎧裂素材(Ｇ級pts),6,,
LV1 天眼グリーヴ,0,1,X,0,11,99,0,116,174,0,3,-3,1,-2,天眼,2,泡沫,2,回避術,3,,,,,★生産素材未入力,1,,,,,,
LV1 天眼レギンス,0,2,X,0,11,99,0,69,104,0,3,-2,1,-2,天眼,2,泡沫,2,回避術,3,,,,,★生産素材未入力,1,,,,,,
LV4 天眼グリーヴ,0,1,X,0,13,99,0,116,174,0,3,-3,1,-2,天眼,2,泡沫,2,回避術,3,真・天眼,2,,,★生産素材未入力,1,,,,,,
LV4 天眼レギンス,0,2,X,0,13,99,0,69,104,0,3,-2,1,-2,天眼,2,泡沫,2,回避術,3,真・天眼,2,,,★生産素材未入力,1,,,,,,
LV1 青電主グリーヴ,0,1,X,0,11,99,0,118,176,-1,-1,3,-3,2,青電主,2,連撃,2,跳躍,3,,,,,青電主狩猟の証１,1,青電主の放電棘,1,電竜の超電膜,2,異形の堅骨,2
LV1 青電主レギンス,0,2,X,0,11,99,0,70,105,-1,-1,4,-3,2,青電主,2,連撃,2,跳躍,3,,,,,青電主狩猟の証１,1,青電主の放電棘,1,電竜の超電膜,2,異形の堅骨,2
LV4 青電主グリーヴ,0,1,X,0,13,99,0,118,176,-1,-1,3,-3,2,青電主,2,連撃,2,跳躍,3,真・青電主,2,,,★生産素材未入力,1,,,,,,
LV4 青電主レギンス,0,2,X,0,13,99,0,70,105,-1,-1,4,-3,2,青電主,2,連撃,2,跳躍,3,真・青電主,2,,,★生産素材未入力,1,,,,,,
LV1 銀嶺グリーヴ,0,1,X,0,11,99,0,122,180,-3,2,-2,3,2,銀嶺,2,溜め短縮,2,気力回復,3,,,,,銀嶺狩猟の証１,1,銀嶺の剛毛,3,巨獣の重殻,3,異形の堅骨,2
LV1 銀嶺レギンス,0,2,X,0,11,99,0,73,108,-3,2,-2,4,2,銀嶺,2,溜め短縮,2,気力回復,3,,,,,銀嶺狩猟の証１,1,銀嶺の剛毛,3,巨獣の重殻,3,異形の堅骨,2
LV4 銀嶺グリーヴ,0,1,X,0,13,99,0,122,180,-3,2,-2,3,2,銀嶺,2,溜め短縮,2,気力回復,3,真・銀嶺,2,,,★生産素材未入力,1,,,,,,
LV4 銀嶺レギンス,0,2,X,0,13,99,0,73,108,-3,2,-2,4,2,銀嶺,2,溜め短縮,2,気力回復,3,真・銀嶺,2,,,★生産素材未入力,1,,,,,,
LV1 鏖魔グリーヴ,0,1,X,0,13,99,0,122,180,4,-3,-1,-1,-1,鏖魔,2,裏会心,2,逆上,3,,,,,★生産素材未入力,1,,,,,,
LV1 鏖魔レギンス,0,2,X,0,13,99,0,73,108,5,-3,-1,-1,-1,鏖魔,2,裏会心,2,逆上,3,,,,,★生産素材未入力,1,,,,,,
LV4 鏖魔グリーヴ,0,1,X,0,13,99,0,122,180,4,-3,-1,-1,-1,鏖魔,2,裏会心,2,逆上,3,真・鏖魔,2,,,★生産素材未入力,1,,,,,,
LV4 鏖魔レギンス,0,2,X,0,13,99,0,73,108,5,-3,-1,-1,-1,鏖魔,2,裏会心,2,逆上,3,真・鏖魔,2,,,★生産素材未入力,1,,,,,,
瑞星【具足】,1,1,3,1,1,99,0,24,74,1,1,1,1,1,スタミナ,2,本気,2,気絶,-2,,,,,スタジオパス,1,斬竜の炎状殻,3,斬竜の甲殻,4,ランポスの大爪,4
景星【具足】,1,2,3,1,1,99,0,12,37,2,2,2,2,2,スタミナ,2,本気,2,気絶,-2,,,,,スタジオパス,1,斬竜の炎状殻,3,斬竜の甲殻,4,ランポスの大爪,4
夢見【具足】,2,1,3,1,1,99,0,24,74,1,1,1,1,1,本気,3,スタミナ,2,連撃,1,,,,,スタジオパス,1,斬竜の炎状殻,3,斬竜の甲殻,4,ランポスの大爪,4
夢語【具足】,2,2,3,1,1,99,0,12,37,2,2,2,2,2,本気,3,スタミナ,2,連撃,1,,,,,スタジオパス,1,斬竜の炎状殻,3,斬竜の甲殻,4,ランポスの大爪,4
ニセたま脚タイツ,0,1,3,0,1,99,0,18,68,2,1,0,0,0,スタミナ,3,笛,3,運搬,3,,,,,ぐでぐでとした卵,1,赤熱した火炎嚢,1,鋼のたまご,1,海綿質の皮,3
ニセたま脚スーツ,0,2,3,0,1,99,0,9,34,3,1,0,0,0,スタミナ,3,笛,3,運搬,3,,,,,ぐでぐでとした卵,1,赤熱した火炎嚢,1,鋼のたまご,1,海綿質の皮,3
海賊Ｊブーツ,0,1,6,0,6,99,0,52,124,0,0,0,0,0,運気,3,護石王,2,気まぐれ,-2,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の堅殻,4,赤熱した紅焔嚢,2
海賊Ｊパンツ,0,2,6,0,6,99,0,26,62,0,0,0,0,0,運気,3,護石王,2,気まぐれ,-2,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の堅殻,4,赤熱した紅焔嚢,2
大海賊Ｊブーツ,0,1,6,0,6,99,0,56,128,-4,-4,-4,-4,-4,運気,4,剥ぎ取り,2,捕獲,2,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の鋭牙,2,火竜の堅殻,4
